Date,Hour,Sensor,Room,Sensor Value,Sensor Unit,Room Status
2025-08-15,12:45,Humidity Sensor,Living Room,70.42,%,High Humidity
2025-08-15,12:45,Humidity Sensor,Kitchen,72.91,%,High Humidity
2025-08-15,12:45,Humidity Sensor,Bedroom,68.86,%,High Humidity
2025-08-15,12:50,Temperature Sensor,Living Room,26.41,°C,Normal Temperature
2025-08-15,12:50,Temperature Sensor,Kitchen,26.01,°C,Normal Temperature
2025-08-15,12:50,Temperature Sensor,Bedroom,25.31,°C,Normal Temperature
2025-08-15,12:50,Humidity Sensor,Living Room,67.76,%,High Humidity
2025-08-15,12:50,Humidity Sensor,Kitchen,71.51,%,High Humidity
2025-08-15,12:50,Humidity Sensor,Bedroom,70.71,%,High Humidity
2025-08-15,12:55,Temperature Sensor,Living Room,24.05,°C,Normal Temperature
2025-08-15,12:55,Temperature Sensor,Kitchen,25.87,°C,Normal Temperature
2025-08-15,12:55,Temperature Sensor,Bedroom,26.34,°C,Normal Temperature
2025-08-15,12:55,Humidity Sensor,Living Room,67.84,%,High Humidity
2025-08-15,12:55,Humidity Sensor,Kitchen,70.15,%,High Humidity
2025-08-15,12:55,Humidity Sensor,Bedroom,70.48,%,High Humidity
2025-08-15,13:00,Temperature Sensor,Living Room,25.68,°C,Normal Temperature
2025-08-15,13:00,Temperature Sensor,Kitchen,24.92,°C,Normal Temperature
2025-08-15,13:00,Temperature Sensor,Bedroom,26.52,°C,Normal Temperature
2025-08-15,13:00,Humidity Sensor,Living Room,74.48,%,High Humidity
2025-08-15,13:00,Humidity Sensor,Kitchen,75.84,%,High Humidity
2025-08-15,13:00,Humidity Sensor,Bedroom,73.68,%,High Humidity
2025-08-15,13:05,Temperature Sensor,Living Room,25.36,°C,Normal Temperature
2025-08-15,13:05,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,13:05,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,13:05,Humidity Sensor,Living Room,74.66,%,High Humidity
2025-08-15,13:05,Humidity Sensor,Kitchen,79.54,%,High Humidity
2025-08-15,13:05,Humidity Sensor,Bedroom,74.17,%,High Humidity
2025-08-15,13:10,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,13:10,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,13:10,Temperature Sensor,Bedroom,26.87,°C,Normal Temperature
2025-08-15,13:10,Humidity Sensor,Living Room,79.03,%,High Humidity
2025-08-15,13:10,Humidity Sensor,Kitchen,72.64,%,High Humidity
2025-08-15,13:10,Humidity Sensor,Bedroom,74.16,%,High Humidity
2025-08-15,13:15,Temperature Sensor,Living Room,26.33,°C,Normal Temperature
2025-08-15,13:15,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,13:15,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,13:15,Humidity Sensor,Living Room,75.99,%,High Humidity
2025-08-15,13:15,Humidity Sensor,Kitchen,76.06,%,High Humidity
2025-08-15,13:15,Humidity Sensor,Bedroom,77.87,%,High Humidity
2025-08-15,13:20,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,13:20,Temperature Sensor,Kitchen,25.81,°C,Normal Temperature
2025-08-15,13:20,Temperature Sensor,Bedroom,25.83,°C,Normal Temperature
2025-08-15,13:20,Humidity Sensor,Living Room,77.46,%,High Humidity
2025-08-15,13:20,Humidity Sensor,Kitchen,79.35,%,High Humidity
2025-08-15,13:20,Humidity Sensor,Bedroom,76.54,%,High Humidity
2025-08-15,13:25,Temperature Sensor,Living Room,26.24,°C,Normal Temperature
2025-08-15,13:25,Temperature Sensor,Kitchen,25.85,°C,Normal Temperature
2025-08-15,13:25,Temperature Sensor,Bedroom,25.79,°C,Normal Temperature
2025-08-15,13:25,Humidity Sensor,Living Room,73.59,%,High Humidity
2025-08-15,13:25,Humidity Sensor,Kitchen,79.15,%,High Humidity
2025-08-15,13:25,Humidity Sensor,Bedroom,78.46,%,High Humidity
2025-08-15,13:30,Temperature Sensor,Living Room,26.28,°C,Normal Temperature
2025-08-15,13:30,Temperature Sensor,Kitchen,25.07,°C,Normal Temperature
2025-08-15,13:30,Temperature Sensor,Bedroom,26.14,°C,Normal Temperature
2025-08-15,13:30,Humidity Sensor,Living Room,79.71,%,High Humidity
2025-08-15,13:30,Humidity Sensor,Kitchen,74.56,%,High Humidity
2025-08-15,13:30,Humidity Sensor,Bedroom,73.58,%,High Humidity
2025-08-15,13:35,Temperature Sensor,Living Room,25.69,°C,Normal Temperature
2025-08-15,13:35,Temperature Sensor,Kitchen,26.32,°C,Normal Temperature
2025-08-15,13:35,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,13:35,Humidity Sensor,Living Room,73.26,%,High Humidity
2025-08-15,13:35,Humidity Sensor,Kitchen,78.51,%,High Humidity
2025-08-15,13:35,Humidity Sensor,Bedroom,74.27,%,High Humidity
2025-08-15,13:40,Temperature Sensor,Living Room,26.53,°C,Normal Temperature
2025-08-15,13:40,Temperature Sensor,Kitchen,25.14,°C,Normal Temperature
2025-08-15,13:40,Temperature Sensor,Bedroom,25.25,°C,Normal Temperature
2025-08-15,13:40,Humidity Sensor,Living Room,77.85,%,High Humidity
2025-08-15,13:40,Humidity Sensor,Kitchen,76.23,%,High Humidity
2025-08-15,13:40,Humidity Sensor,Bedroom,79.09,%,High Humidity
2025-08-15,13:45,Temperature Sensor,Living Room,26.83,°C,Normal Temperature
2025-08-15,13:45,Temperature Sensor,Kitchen,26.17,°C,Normal Temperature
2025-08-15,13:45,Temperature Sensor,Bedroom,25.1,°C,Normal Temperature
2025-08-15,13:45,Humidity Sensor,Living Room,72.89,%,High Humidity
2025-08-15,13:45,Humidity Sensor,Kitchen,78.12,%,High Humidity
2025-08-15,13:45,Humidity Sensor,Bedroom,76.31,%,High Humidity
2025-08-15,13:50,Temperature Sensor,Living Room,25.39,°C,Normal Temperature
2025-08-15,13:50,Temperature Sensor,Kitchen,25.16,°C,Normal Temperature
2025-08-15,13:50,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,13:50,Humidity Sensor,Living Room,79.63,%,High Humidity
2025-08-15,13:50,Humidity Sensor,Kitchen,74.19,%,High Humidity
2025-08-15,13:50,Humidity Sensor,Bedroom,79.43,%,High Humidity
2025-08-15,13:55,Temperature Sensor,Living Room,25.52,°C,Normal Temperature
2025-08-15,13:55,Temperature Sensor,Kitchen,25.67,°C,Normal Temperature
2025-08-15,13:55,Temperature Sensor,Bedroom,25.08,°C,Normal Temperature
2025-08-15,13:55,Humidity Sensor,Living Room,73.45,%,High Humidity
2025-08-15,13:55,Humidity Sensor,Kitchen,75.8,%,High Humidity
2025-08-15,13:55,Humidity Sensor,Bedroom,72.8,%,High Humidity
2025-08-15,14:00,Temperature Sensor,Living Room,26.32,°C,Normal Temperature
2025-08-15,14:00,Temperature Sensor,Kitchen,26.75,°C,Normal Temperature
2025-08-15,14:00,Temperature Sensor,Bedroom,25.6,°C,Normal Temperature
2025-08-15,14:00,Humidity Sensor,Living Room,79.68,%,High Humidity
2025-08-15,14:00,Humidity Sensor,Kitchen,76.73,%,High Humidity
2025-08-15,14:00,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,14:05,Temperature Sensor,Living Room,25.73,°C,Normal Temperature
2025-08-15,14:05,Temperature Sensor,Kitchen,26.34,°C,Normal Temperature
2025-08-15,14:05,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,14:05,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,14:05,Humidity Sensor,Kitchen,79.53,%,High Humidity
2025-08-15,14:05,Humidity Sensor,Bedroom,77.83,%,High Humidity
2025-08-15,14:10,Temperature Sensor,Living Room,25.83,°C,Normal Temperature
2025-08-15,14:10,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,14:10,Temperature Sensor,Bedroom,25.46,°C,Normal Temperature
2025-08-15,14:10,Humidity Sensor,Living Room,77.24,%,High Humidity
2025-08-15,14:10,Humidity Sensor,Kitchen,78.23,%,High Humidity
2025-08-15,14:10,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,14:15,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,14:15,Temperature Sensor,Kitchen,26.74,°C,Normal Temperature
2025-08-15,14:15,Temperature Sensor,Bedroom,26.97,°C,Normal Temperature
2025-08-15,14:15,Humidity Sensor,Living Room,76.07,%,High Humidity
2025-08-15,14:15,Humidity Sensor,Kitchen,75.89,%,High Humidity
2025-08-15,14:15,Humidity Sensor,Bedroom,75.49,%,High Humidity
2025-08-15,14:20,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,14:20,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,14:20,Temperature Sensor,Bedroom,26.78,°C,Normal Temperature
2025-08-15,14:20,Humidity Sensor,Living Room,78.63,%,High Humidity
2025-08-15,14:20,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,14:20,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,14:25,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,14:25,Temperature Sensor,Kitchen,26.34,°C,Normal Temperature
2025-08-15,14:25,Temperature Sensor,Bedroom,25.87,°C,Normal Temperature
2025-08-15,14:25,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,14:25,Humidity Sensor,Kitchen,76.98,%,High Humidity
2025-08-15,14:25,Humidity Sensor,Bedroom,76.49,%,High Humidity
2025-08-15,14:30,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,14:30,Temperature Sensor,Kitchen,26.17,°C,Normal Temperature
2025-08-15,14:30,Temperature Sensor,Bedroom,26.47,°C,Normal Temperature
2025-08-15,14:30,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,14:30,Humidity Sensor,Kitchen,75.44,%,High Humidity
2025-08-15,14:30,Humidity Sensor,Bedroom,76.84,%,High Humidity
2025-08-15,14:35,Temperature Sensor,Living Room,25.81,°C,Normal Temperature
2025-08-15,14:35,Temperature Sensor,Kitchen,26.26,°C,Normal Temperature
2025-08-15,14:35,Temperature Sensor,Bedroom,26.19,°C,Normal Temperature
2025-08-15,14:35,Humidity Sensor,Living Room,75.57,%,High Humidity
2025-08-15,14:35,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,14:35,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,14:40,Temperature Sensor,Living Room,26.05,°C,Normal Temperature
2025-08-15,14:40,Temperature Sensor,Kitchen,26.13,°C,Normal Temperature
2025-08-15,14:40,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,14:40,Humidity Sensor,Living Room,79.75,%,High Humidity
2025-08-15,14:40,Humidity Sensor,Kitchen,78.64,%,High Humidity
2025-08-15,14:40,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,14:45,Temperature Sensor,Living Room,26.31,°C,Normal Temperature
2025-08-15,14:45,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,14:45,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,14:45,Humidity Sensor,Living Room,76.1,%,High Humidity
2025-08-15,14:45,Humidity Sensor,Kitchen,75.32,%,High Humidity
2025-08-15,14:45,Humidity Sensor,Bedroom,78.76,%,High Humidity
2025-08-15,14:50,Temperature Sensor,Living Room,26.9,°C,Normal Temperature
2025-08-15,14:50,Temperature Sensor,Kitchen,26.07,°C,Normal Temperature
2025-08-15,14:50,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,14:50,Humidity Sensor,Living Room,79.22,%,High Humidity
2025-08-15,14:50,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,14:50,Humidity Sensor,Bedroom,76.3,%,High Humidity
2025-08-15,14:55,Temperature Sensor,Living Room,26.15,°C,Normal Temperature
2025-08-15,14:55,Temperature Sensor,Kitchen,26.31,°C,Normal Temperature
2025-08-15,14:55,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,14:55,Humidity Sensor,Living Room,78.77,%,High Humidity
2025-08-15,14:55,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,14:55,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:00,Temperature Sensor,Living Room,26.04,°C,Normal Temperature
2025-08-15,15:00,Temperature Sensor,Kitchen,26.76,°C,Normal Temperature
2025-08-15,15:00,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:00,Humidity Sensor,Living Room,77.16,%,High Humidity
2025-08-15,15:00,Humidity Sensor,Kitchen,77.23,%,High Humidity
2025-08-15,15:00,Humidity Sensor,Bedroom,78.19,%,High Humidity
2025-08-15,15:05,Temperature Sensor,Living Room,26.56,°C,Normal Temperature
2025-08-15,15:05,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,15:05,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:05,Humidity Sensor,Living Room,77.87,%,High Humidity
2025-08-15,15:05,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:05,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:10,Temperature Sensor,Living Room,25.65,°C,Normal Temperature
2025-08-15,15:10,Temperature Sensor,Kitchen,25.82,°C,Normal Temperature
2025-08-15,15:10,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:10,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,15:10,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:10,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:15,Temperature Sensor,Living Room,26.61,°C,Normal Temperature
2025-08-15,15:15,Temperature Sensor,Kitchen,26.22,°C,Normal Temperature
2025-08-15,15:15,Temperature Sensor,Bedroom,25.83,°C,Normal Temperature
2025-08-15,15:15,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,15:15,Humidity Sensor,Kitchen,76.78,%,High Humidity
2025-08-15,15:15,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:20,Temperature Sensor,Living Room,26.36,°C,Normal Temperature
2025-08-15,15:20,Temperature Sensor,Kitchen,25.91,°C,Normal Temperature
2025-08-15,15:20,Temperature Sensor,Bedroom,26.4,°C,Normal Temperature
2025-08-15,15:20,Humidity Sensor,Living Room,77.96,%,High Humidity
2025-08-15,15:20,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:20,Humidity Sensor,Bedroom,77.14,%,High Humidity
2025-08-15,15:25,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,15:25,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,15:25,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:25,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,15:25,Humidity Sensor,Kitchen,78.63,%,High Humidity
2025-08-15,15:25,Humidity Sensor,Bedroom,76.33,%,High Humidity
2025-08-15,15:30,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,15:30,Temperature Sensor,Kitchen,25.69,°C,Normal Temperature
2025-08-15,15:30,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:30,Humidity Sensor,Living Room,76.59,%,High Humidity
2025-08-15,15:30,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:30,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:35,Temperature Sensor,Living Room,25.73,°C,Normal Temperature
2025-08-15,15:35,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,15:35,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:35,Humidity Sensor,Living Room,78.62,%,High Humidity
2025-08-15,15:35,Humidity Sensor,Kitchen,76.95,%,High Humidity
2025-08-15,15:35,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:40,Temperature Sensor,Living Room,25.85,°C,Normal Temperature
2025-08-15,15:40,Temperature Sensor,Kitchen,26.13,°C,Normal Temperature
2025-08-15,15:40,Temperature Sensor,Bedroom,26.03,°C,Normal Temperature
2025-08-15,15:40,Humidity Sensor,Living Room,76.25,%,High Humidity
2025-08-15,15:40,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:40,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:45,Temperature Sensor,Living Room,26.55,°C,Normal Temperature
2025-08-15,15:45,Temperature Sensor,Kitchen,25.81,°C,Normal Temperature
2025-08-15,15:45,Temperature Sensor,Bedroom,25.92,°C,Normal Temperature
2025-08-15,15:45,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,15:45,Humidity Sensor,Kitchen,76.65,%,High Humidity
2025-08-15,15:45,Humidity Sensor,Bedroom,76.05,%,High Humidity
2025-08-15,15:50,Temperature Sensor,Living Room,26.18,°C,Normal Temperature
2025-08-15,15:50,Temperature Sensor,Kitchen,26.83,°C,Normal Temperature
2025-08-15,15:50,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:50,Humidity Sensor,Living Room,78.14,%,High Humidity
2025-08-15,15:50,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:50,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,15:55,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,15:55,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,15:55,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,15:55,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,15:55,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,15:55,Humidity Sensor,Bedroom,78.76,%,High Humidity
2025-08-15,16:00,Temperature Sensor,Living Room,25.78,°C,Normal Temperature
2025-08-15,16:00,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,16:00,Temperature Sensor,Bedroom,26.11,°C,Normal Temperature
2025-08-15,16:00,Humidity Sensor,Living Room,75.99,%,High Humidity
2025-08-15,16:00,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,16:00,Humidity Sensor,Bedroom,79.76,%,High Humidity
2025-08-15,16:05,Temperature Sensor,Living Room,26.24,°C,Normal Temperature
2025-08-15,16:05,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,16:05,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,16:05,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,16:05,Humidity Sensor,Kitchen,76.04,%,High Humidity
2025-08-15,16:05,Humidity Sensor,Bedroom,77.08,%,High Humidity
2025-08-15,16:10,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,16:10,Temperature Sensor,Kitchen,26.28,°C,Normal Temperature
2025-08-15,16:10,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,16:10,Humidity Sensor,Living Room,77.57,%,High Humidity
2025-08-15,16:10,Humidity Sensor,Kitchen,76.5,%,High Humidity
2025-08-15,16:10,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,16:15,Temperature Sensor,Living Room,25.9,°C,Normal Temperature
2025-08-15,16:15,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,16:15,Temperature Sensor,Bedroom,26.88,°C,Normal Temperature
2025-08-15,16:15,Humidity Sensor,Living Room,78.43,%,High Humidity
2025-08-15,16:15,Humidity Sensor,Kitchen,75.65,%,High Humidity
2025-08-15,16:15,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,16:20,Temperature Sensor,Living Room,26.32,°C,Normal Temperature
2025-08-15,16:20,Temperature Sensor,Kitchen,26.0,°C,Normal Temperature
2025-08-15,16:20,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,16:20,Humidity Sensor,Living Room,79.18,%,High Humidity
2025-08-15,16:20,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,16:20,Humidity Sensor,Bedroom,77.52,%,High Humidity
2025-08-15,16:25,Temperature Sensor,Living Room,26.47,°C,Normal Temperature
2025-08-15,16:25,Temperature Sensor,Kitchen,25.66,°C,Normal Temperature
2025-08-15,16:25,Temperature Sensor,Bedroom,25.71,°C,Normal Temperature
2025-08-15,16:25,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,16:25,Humidity Sensor,Kitchen,76.77,%,High Humidity
2025-08-15,16:25,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,16:30,Temperature Sensor,Living Room,26.11,°C,Normal Temperature
2025-08-15,16:30,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,16:30,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,16:30,Humidity Sensor,Living Room,78.37,%,High Humidity
2025-08-15,16:30,Humidity Sensor,Kitchen,78.64,%,High Humidity
2025-08-15,16:30,Humidity Sensor,Bedroom,79.87,%,High Humidity
2025-08-15,16:35,Temperature Sensor,Living Room,25.67,°C,Normal Temperature
2025-08-15,16:35,Temperature Sensor,Kitchen,25.95,°C,Normal Temperature
2025-08-15,16:35,Temperature Sensor,Bedroom,26.19,°C,Normal Temperature
2025-08-15,16:35,Humidity Sensor,Living Room,75.71,%,High Humidity
2025-08-15,16:35,Humidity Sensor,Kitchen,77.37,%,High Humidity
2025-08-15,16:35,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,16:40,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,16:40,Temperature Sensor,Kitchen,27.0,°C,Normal Temperature
2025-08-15,16:40,Temperature Sensor,Bedroom,25.83,°C,Normal Temperature
2025-08-15,16:40,Humidity Sensor,Living Room,80.0,%,High Humidity
2025-08-15,16:40,Humidity Sensor,Kitchen,80.0,%,High Humidity
2025-08-15,16:40,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,16:45,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,16:45,Temperature Sensor,Kitchen,25.72,°C,Normal Temperature
2025-08-15,16:45,Temperature Sensor,Bedroom,27.0,°C,Normal Temperature
2025-08-15,16:45,Humidity Sensor,Living Room,75.1,%,High Humidity
2025-08-15,16:45,Humidity Sensor,Kitchen,76.56,%,High Humidity
2025-08-15,16:45,Humidity Sensor,Bedroom,80.0,%,High Humidity
2025-08-15,16:50,Temperature Sensor,Living Room,27.0,°C,Normal Temperature
2025-08-15,16:50,Temperature Sensor,Kitchen,26.0,°C,Normal Temperature
2025-08-15,16:50,Temperature Sensor,Bedroom,26.6,°C,Normal Temperature
2025-08-15,16:50,Humidity Sensor,Living Room,76.33,%,High Humidity
2025-08-15,16:50,Humidity Sensor,Kitchen,80.0,%,High Humidity
